schoolCode, schoolName, departmentCode, departmentName, departmentAbbreviation, departmentType, genderRequirement, practicalExam, notifyOrAnnounceExam, documentSubmissionDeadline, examStartDate, examEndDate, examDate1, examDate2, examDate3, announcementDate, reviewDate, chineseTest, englishTest, mathATest, mathBTest, socialTest, scienceTest, englishListeningTest, chineseMultiplier, englishMultiplier, mathAMultiplier, mathBMultiplier, socialMultiplier, scienceMultiplier, customSubjectCombination, customSubjectCombinationMultiplier, sameLevelScoreExcessSelectionOrder1, sameLevelScoreExcessSelectionOrder2, sameLevelScoreExcessSelectionOrder3, sameLevelScoreExcessSelectionOrder4, programmingConceptTest, programmingConceptTestMultiplier, programmingPracticalTest, programmingPracticalTestMultiplier, chineseScoreCalculation, englishScoreCalculation, mathAScoreCalculation, mathBScoreCalculation, socialScoreCalculation, scienceScoreCalculation, selectionScoreRatio, designatedItem1, designatedItem2, designatedItem3, designatedItem4, designatedItem5, designatedItem6, designatedItem1Test, designatedItem2Test, designatedItem3Test, designatedItem4Test, designatedItem5Test, designatedItem6Test, designatedItem1ScoreRatio, designatedItem2ScoreRatio, designatedItem3ScoreRatio, designatedItem4ScoreRatio, designatedItem5ScoreRatio, designatedItem6ScoreRatio, tieBreakerOrder1, tieBreakerOrder2, tieBreakerOrder3, tieBreakerOrder4, examFee, document1, document2, document3, document4, document5, document6, documentDescription, designatedItemDescription, remarks, enrollmentQuota, maleEnrollmentQuota, femaleEnrollmentQuota, indigenousAdditionalQuota, outlyingIslandAdditionalQuota, outlyingIslandAdditionalQuotaDescription, visionProgramAdditionalQuota, expectedExamCount, practicalExamItem1Test, practicalExamItem2Test, practicalExamItem3Test, practicalExamItem4Test, practicalExamItem5Test, practicalExamItem1Multiplier, practicalExamItem2Multiplier, practicalExamItem3Multiplier, practicalExamItem4Multiplier, practicalExamItem5Multiplier, practicalExamItem1ScoreCalculation, practicalExamItem2ScoreCalculation, practicalExamItem3ScoreCalculation, practicalExamItem4ScoreCalculation, practicalExamItem5ScoreCalculation, practicalExamScoreRatio, testResult
015,逢甲大學,015162,財稅學系,財稅系,一般,--,--,2025/3/27,2025/5/7,2025/5/16,2025/5/17,,,,2025/5/28,2025/5/30,--,後標,--,--,後標,--,--,0,0,0,0,3,0,--,0,學測國文、英文、數學B、社會之級分總和,,,,,,,,1.5,1.5,0,1.5,1,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,學測英文級分,學測數學B級分,學測國文級分,學測社會級分,1000,修課紀錄(A),課程學習成果(B、C),多元表現(F、G、I、M、N),學習歷程自述(O、P、Q),其他有助於審查資料,,"1.審查資料係提供指定項目「審査資料」及「面試」使用,參加第二階段甄試考生皆需繳交審查資料。2.審査重點及準備指引請至本校招生網頁查看。3.其他有助於審查資料:商學領域活動成果表現與參與經驗、公益活動事例與見解、商學能力學習歷程心得。","1.面試以創意思考、自我學習能力、專業素養、表達與溝通能力為評分之主要依據。
2.優先錄取低收入戶及中低收入考生至多2名。","1.配合大學入學多元化管道，招收對財稅、會計、經濟、金融與投資有興趣之高中(職)畢業(含應屆畢業)或同等學力學生，以培育財稅專業人才，因應在公部門及企業之稅務需求，未來可至國税局、地稅局、會計師事務所、銀行保險與企業財務會計等相關部門就業。
2.本系網址:https://pf.fcu.edu.tw/
3.連絡電話:04-24517250轉4301(何助教)",63,0,0,1,0,,0,189,,,,,,,,,,,,,,,,,社=12、有
015,逢甲大學,015172,合作經濟暨社會事業經營學系,合經系,一般,--,--,2025/3/27,2025/5/7,,,2025/5/17,,,2025/5/28,2025/5/30,--,後標,--,--,後標,--,--,0,4,0,0,0,0,國英數B社,6,學測國文、英文、數學B、社會之級分總和,,,,,,,,1.5,2,0,1,1,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,指定項目甄試成績,學測英文級分,學測國文級分,學測社會級分,1000,修課紀錄(A),課程學習成果(B、E),多元表現(F、G、I、N),學習歷程自述(O、P、Q),其他有利審查資料,,"1.審查資料係提供指定指定項目「審查資料」及「面試」使用，參加第二階段甄試考生皆需繳交審查資料。
2.審查重點及準備指引請至本校招生網頁查看。
3.其他有助審查資料：商業相關學習歷程心得、公益性活動事例與見解、企業永續議題時事反思。",面試在評量學生的表達能力、反應能力及本系相關知識等。,"1.招收具合作精神、對社會創新與永續經營管理有興趣之學生，教育目標為培養能參與社會產業升級轉型與永續發展經營能力之人才，培育學生之共善素養、兼備合作組織與社會事業當代經營管理能力及跨領域能力。
2.本系網址：https://coop.fcu.edu.tw，連絡電話：(04)24517250 轉4352。",12,0,0,4,0,,0,48,,,,,,,,,,,,,,,,,國+英+數B+社=32、英=7、有
015,逢甲大學,015182,統計學系商業大數據組,商業大數據,一般,--,--,2025/3/27,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/30,--,--,--,後標,--,--,--,0,0,0,0,0,0,國英數B,3,學測國文、英文、數學B之級分總和,,,,,,,,1,1.5,0,2,0,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,同級分超額篩選科目一,學測數學B級分,學測英文級分,學測國文級分,1000,修課紀錄(A),課程學習成果(B),多元表現(F、G、I、N),學習歷程自述(O、P、Q),商學相關資訊閱讀心得,,1. 審查資料係提供指定項目「面試」、「書面審查」使用，參加第二階段甄試考生皆須繳交。2. 審查重點及準備指引請至本校招生網頁查看。3. 審查資料以高中階段之資料為主，重質不重量。,"1.面談則以邏輯思考、專業素養、表達與溝通能力等為評分之主要依據。
2.優先錄取低收入戶及中低收入戶考生至多 2 名。","1.招生目標：招收對於商業數據有興趣者，教學內容將結合統計分析、數量方法、資訊科技等專業訓練，培養並且具備產業觀察、需求分析、新知檢索、資料挖掘、知識管理、產品定位等能力。未來出路包括在精算分析(如利用健保資料、國健署問卷調查資料、Wiki百科、其它社經資料庫，設計保單與費率分析)、計量財務分析(如利用股匯市資料波動預測及風險評估)、商業大數據分析(如利用交通資料庫分析交通壅塞路段)各領域。
2.本學系網址：https://stat.fcu.edu.tw，聯絡人：謝小姐，電話：(04)24517250轉4012。",34,0,0,1,0,,0,102,,,,,,,,,,,,,,,,,國+英+數B=15、--
015,逢甲大學,015192,統計學系大數據分析與市場決策組,市場決策組,一般,--,--,2025/3/27,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/30,後標,--,--,後標,--,--,--,0,0,0,3,0,0,國英數B,5,學測國文、英文、數學B之級分總和,,,,,,,,1,1.5,0,2,0,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,同級分超額篩選科目一,學測數學B級分,學測英文級分,學測國文級分,1000,修課紀錄(A),課程學習成果(B),多元表現(F、G、I、N),學習歷程自述(O、P、Q),商學相關資訊閱讀心得,,1. 審查資料係提供指定項目「面試」、「書面審查」使用，參加第二階段甄試考生皆須繳交。2. 審查重點及準備指引請至本校招生網頁查看。3. 審查資料以高中階段之資料為主，重質不重量。,"1.面談則以邏輯思考、專業素養、表達與溝通能力等為評分之主要依據。
2.優先錄取低收入戶及中低收入戶考生至多 2 名。","1.招生目標：招收對科技行銷有興趣者，教學內容將結合統計分析、工業 4.0、物聯網、資料挖掘、APP 程式設計等專業訓練，以能擷取物聯網資料或 社群網站內容，進而將大數據處理、轉換、分析，從中獲得潛在寶貴知識，進而提出有價值行銷策略。未來出路包括產品定價(如利用過去顧客交易資訊寄出量身廣告Email)、工業設計(如從交通數據中挖掘無人車行進規則)、知識管理與產品行銷(如 APP設計與物聯網行銷)等各領域。 
2.本學系網址：https://stat.fcu.edu.tw，聯絡人：謝小姐，電話：(04)24517250轉4012。",34,0,0,1,0,,0,102,,,,,,,,,,,,,,,,,國+英+數B=22、數B=8、有
015,逢甲大學,015202,經濟學系,經濟系,一般,--,--,2025/3/27,2025/5/7,2025/5/16,2025/5/17,,,,2025/5/28,2025/5/30,--,後標,--,後標,--,--,--,0,0,0,5,3,0,--,0,學測國文、英文、數學B、社會之級分總和,,,,,,,,1,2,0,2,1,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,學測數學B級分,學測英文級分,學測國文級分,同級分超額篩選科目一,1000,修課紀錄(A),課程學習成果(B),多元表現(F、M、N),學習歷程自述(O、P、Q),其他有助審查資料,,"1.審查資料係提供指定項目「審查資料」及「面試」使用，參加第二階段甄試考生皆需繳交審查資料。
2.審查重點及準備指引請至本校招生網頁查看。
3.其他有助審查資料：可額外補充對經濟議題時事之看法，與經濟學相關活動經驗之心得等。",本系網址：https://econ.fcu.edu.tw，聯絡電話：04-24517250轉4455，曾小姐。,"本系強調嚴謹的邏輯思考，而人才培育以經濟理論訓練為基礎，並結合與朝向商業數據、資料科學與永續發展目標(Sustainable Development Goals, SDGs)的應用層面發展。另規劃三大應用經濟課程群供選擇：(1) 商業策略與數據分析課程群–順應產業與商業的快速變遷，培育高級產業(商業)分析師；(2) 資料科學與金融科技課程群–結合巨量之經濟與金融數據，培育同時具有編寫程式與經濟分析之資料科學家；(3) 永續經濟課程群–在全球提倡永續發展目標的潮流下，培育一個關懷企業永續、環境保育與經濟持續發展之跨領域人才。",66,0,0,1,0,,0,198,,,,,,,,,,,,,,,,,數B=6、社=11、有
015,逢甲大學,015212,企業管理學系,企管系,一般,--,--,2025/3/27,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/30,後標,後標,--,--,--,--,--,6,6,0,0,0,0,國英社,3,學測國文、英文、數學B、社會之級分總和,,,,,,,,1.5,2,0,1,0,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,指定項目甄試成績,同級分超額篩選科目一,學測英文級分,學測國文級分,1000,修課紀錄(A),課程學習成果(B、C、E),多元表現(F、G、H、M、N),學習歷程自述(O、P、Q),其他有助審查資料,,1.審查資料係提供指定項目「面試」、「審查資料」使用，參加第二階段甄試考生皆需繳交。2.審查重點及準備指引請至本校招生網頁查看。3.其他有助審查資料：可提供管理議題時事心得、多元學習相關成果、海外交流相關經驗。,1.面試在評量學生的表達能力及本系相關知識等。2.優先錄取低收入戶及中低收入戶考生至多2名。,"1.本系規劃專業課程模組(智慧製造、創新服務、新型態商業模式)，培育學生具備商業分析與營運決策之未來企業經營管理人才。
2.課程規劃著重於各管理專業之整合，訓練學生統合規劃與管理領導能力，並鼓勵學生修習跨領域課程，輔導學生考取專業證照，積極推動四年級下學期就業實習，以達到學習與就業無縫接軌的目的。
3.畢業系友萬餘人，系友會凝聚力高，可提供產業實習機會並優先錄用，有助於建立職場人際網絡。
4.本系網址：https://ba.fcu.edu.tw/，連絡電話：(04)24517250轉4052(張先生)",61,0,0,2,1,1名限金門縣,0,183,,,,,,,,,,,,,,,,,國=10、英=8、有
015,逢甲大學,015222,行銷學系,行銷系,一般,--,--,2025/3/27,2025/5/7,2025/5/16,2025/5/17,,,,2025/5/28,2025/5/30,後標,後標,--,--,--,--,--,3,3,0,0,0,0,--,0,學測國文、英文、數學B之級分總和,,,,,,,,2,1.5,0,1,0,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,同級分超額篩選科目一,學測國文級分,學測英文級分,學測數學B級分,1000,修課紀錄(A),課程學習成果(B),多元表現(F、G、M、N),學習歷程自述(O、P、Q),其他有助於審查資料,,1.審查資料係提供指定項目「審查資料」及「面試」使用，參加第二階段甄試考生皆需繳交審查資料。2.審查重點及準備指引請至本校招生網頁查看。3.其他有助於審查資料:(1)課外讀物之閱讀心得。(2)個人興趣之創作心路歷程。(3)參加校內或校外活動心得。非每項皆須兼備。,"1.本系面試主要評估考生的市場商業興趣；考生的美感直覺、創意聯想、品牌印象，均列入甄選考評。
2.面試當日，考生無須攜帶任何審查資料。",1.本系以專題實作為主，二年級與業者合作微電影專題，三年級與業者合作數位社群經營專題，四年級畢業專題與業者合作解決行銷問題。2.本系課程融合美學、時尚學、創意學、品牌視覺設計、廣告影像與網頁設計、社群媒體、數據分析與數位行銷等跨領域課程。3.鼓勵同學出國交換及四年級就業實習。4.培訓學生具備整合行銷與管理領導能力，畢業即就業。5.本系網址:https://marketing.fcu.edu.tw/，聯絡人:林小姐(04-24517250#4383),81,0,0,2,0,,0,243,,,,,,,,,,,,,,,,,國+英=18、有
015,逢甲大學,015232,中國文學系,中文系,一般,--,--,2025/3/27,2025/5/7,2025/5/16,2025/5/17,,,,2025/5/28,2025/5/30,均標,後標,--,--,--,--,--,3,0,0,0,4,0,--,0,學測國文、英文、社會之級分總和,,,,,,,,2,1,0,0,1.5,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,學測國文級分,面試,審查資料,學測英文級分,1000,修課紀錄(A),課程學習成果(B),多元表現(F、G、M、N),學習歷程自述(O、P、Q),作品成果集、參展心得與證明、多元或跨域學習成果,,1.審查資料係提供指定項目「審查資料」及「面試」使用，參加第二階段甄試考生皆須繳交審查資料。2.審查重點及準備指引請至本校招生網頁查看。,面試內容：採個別面試方式進行。,"1.本系課程兼具古典與現代，結合數位科技與人文，培養中文專業及創新跨域的人才。
2.本系創新學制以60學分為主修，40學分為系外多元跨域第二主修或輔修，跨域修習包含華語教師、外文及全校其他學系之課程。
3.擁有優質學習空間與完善輔導機制，提供諸多國內外實習、交換、遊學等機會。
4.本系網址：https://cl.fcu.edu.tw/，連絡電話：(04)2451-7250#5353。",30,0,0,2,0,,0,90,,,,,,,,,,,,,,,,,國+英+社=26、國=12、有
015,逢甲大學,015242,外國語文學系,外文系,一般,--,--,2025/3/27,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/30,--,均標,--,--,--,--,--,0,3,0,0,0,0,國社,4,學測國文、英文、社會之級分總和,,,,,,,,1.5,2,0,0,1,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,學測英文級分,面試,審查資料,學測國文級分,1000,修課紀錄(A),課程學習成果(B),多元表現(F、L、N),學習歷程自述(O、P、Q),英文短文(作文)、參與文化相關活動反思、其他有利審查資料,,1.審查資料係提供指定項目「審查資料」及「面試」使用，參加第二階段甄試考生皆需繳交審查資料。2.審查重點及準備指引請至本校招生網頁查看。3.學習歷程自述中請自行選擇適當項目(O、P、Q)以英文撰寫。4.其他有利審查資料：可包含各種多元學習表現或參與活動經驗等成果或心得。,"1.面試以英文進行。
2.優先錄取低收入戶及中低收入戶考生至多2名。",1.提供「口筆譯與商務英文」、「經典閱讀與語文教學」、「應用第二外語」、「AI與數位人文應用」四大模組；2.提供英國、澳洲、美國等知名大學雙聯與交換機會；3.培養結合AI數位工具及語言教與學的能力；4.提供國內外實習；5.提供校內跨領域選修課程，提升就業競爭力；6.提供日文、西文等第二外語供學生修習；7.網址：https://fll.fcu.edu.tw/；8.聯絡電話：(04)24517250轉5602。,50,0,0,2,0,,0,150,,,,,,,,,,,,,,,,,國+英+社=16、英=9、有
015,逢甲大學,015252,資訊工程學系,資訊系,一般,--,--,2025/3/27,2025/5/7,2025/5/16,2025/5/17,,,,2025/5/28,2025/5/30,--,後標,後標,--,--,--,--,0,0,5,0,0,0,國英數A,3,學測國文、英文、數學A之級分總和,,,,,,,,1,1,1.5,0,0,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,同級分超額篩選科目一,學測數學A級分,學測英文級分,學測國文級分,1000,修課紀錄(A),課程學習成果(B、C、D),多元表現(F、J、L、M、N),學習歷程自述(O、P),運用網路資源學習經驗、程式設計相關活動,,1.審查資料係提供指定項目「審查資料」及「面試」使用，參加第二階段甄試考生皆需繳交審查資料。 2.審查重點及準備指引請至本校招生網頁查看。,"1.考生必須攜帶身分證件參加面試，未參加者視同放棄正、備取資格。
2.詳細時間及地點請參考本校(系)網頁公告。","本系特色：1.本系成立於1969年，設有博、碩、學士班，學制完整畢業系友逾萬人。2.全台首座蘋果公司認證區域教育訓練中心。3.為全國第一個榮獲IEET認證通過之資工系，具國際競爭力。4.注重專題製作，學生可獲專精的理論與實務訓練。5.落實產學合作，並提供企業實習，培育符合產業界需求之人才。
6.本系網址：https://iecs.fcu.edu.tw，聯絡電話：(04)24517250轉3701。",99,0,0,2,0,,0,297,,,,,,,,,,,,,,,,,數A=8、國+英+數A=29、有
015,逢甲大學,015262,資訊工程學系(APCS組),資訊APCS,一般,--,--,2025/3/27,2025/5/7,,,2025/5/16,,,2025/5/28,2025/5/30,--,後標,後標,--,--,--,--,0,0,8,0,0,0,國英數A,5,學測國文、英文、數學A之級分總和,,,,2級,10,2級,10,1,1,1.5,0,0,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,同級分超額篩選科目一,學測數學A級分,學測英文級分,學測國文級分,1000,修課紀錄(A),課程學習成果(B、C、D),多元表現(F、J、L、M、N),學習歷程自述(O、P),運用網路資源學習經驗、程式設計相關活動,,1.審查資料係提供指定項目「審查資料」及「面試」使用，參加第二階段甄試考生皆需繳交審查資料。2.審查重點及準備指引請至本校招生網頁查看。,"1.考生必須攜帶身分證件參加面試，未參加者視同放棄正、備取資格。
2.詳細時間及地點請參考本校(系)網頁公告。","本系特色：1.本系成立於1969年，設有博、碩、學士班，學制完整畢業系友逾萬人。2.全台首座蘋果公司認證區域教育訓練中心。3.為全國第一個榮獲IEET認證通過之資工系，具國際競爭力。4.注重專題製作，學生可獲專精的理論與實務訓練。5.落實產學合作，並提供企業實習，培育符合產業界需求之人才。
6.本系網址：https://iecs.fcu.edu.tw，聯絡電話：(04)24517250轉3701。",5,0,0,0,0,,0,25,,,,,,,,,,,,,,,,,無資料
